code,subcode,unit,time_code,time_sub,yearmonth,cat_label,total,mokuteki,shihonkin,yakuin,torishimariyaku,kansayaku,date,log_kansayaku,log_torishimariyaku,log_yakuin,log_mokuteki,t,month,post_kam,post_sc,post_isqm,t_post_kam,t_post_sc,ratio_kansa_yakuin,log_ratio,m02,m03,m04,m05,m06,m07,m08,m09,m10,m11,m12,event_t,resid_its,ev_mn12,ev_mn11,ev_mn10,ev_mn09,ev_mn08,ev_mn07,ev_mn06,ev_mn05,ev_mn04,ev_mn03,ev_mn02,ev_mp00,ev_mp01,ev_mp02,ev_mp03,ev_mp04,ev_mp05,ev_mp06,ev_mp07,ev_mp08,ev_mp09,ev_mp10,ev_mp11,ev_mp12
100,,件数【件】,2012000606,,2012年6月,,71941,4298,1812,58683,406,1550,2012-06-01,7.346010209913293,6.0063531596017325,10.97990535569447,8.365905077202456,41,6,0,0,0,0,0,0.02641310089804543,-3.633895145781177,0,0,0,0,1,0,0,0,0,0,0,-101,0.008086933075220681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,,件数【件】,2012000707,,2012年7月,,79743,5291,2048,63589,479,1772,2012-07-01,7.4798641311650265,6.171700597410915,11.060195778394762,8.57376254290413,42,7,0,0,0,0,0,0.027866454889996697,-3.5803316472297353,0,0,0,0,0,1,0,0,0,0,0,-100,-0.05246652355514714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,,件数【件】,2012000808,,2012年8月,,47586,3764,1840,35156,365,1364,2012-08-01,7.218176838403408,5.8998973535824915,10.467550579684536,8.23323750070527,43,8,0,0,0,0,0,0.03879849812265332,-3.2493737412811283,0,0,0,0,0,0,1,0,0,0,0,-99,0.04060013993345457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,,件数【件】,2012000909,,2012年9月,,42583,3511,1700,31445,301,1205,2012-09-01,7.094234845924755,5.707110264748875,10.355995266977605,8.163656176168432,44,9,0,0,0,0,0,0.03832087772300843,-3.2617604210528484,0,0,0,0,0,0,0,1,0,0,0,-98,0.025892843094059703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,,件数【件】,2012001010,,2012年10月,,52509,4318,2046,37835,354,1565,2012-10-01,7.355641102974253,5.869296913133774,10.540989879128622,8.370547611074752,45,10,0,0,0,0,0,0.04136381657195718,-3.1853487761543686,0,0,0,0,0,0,0,0,1,0,0,-97,0.013374477307044774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,,件数【件】,2012001111,,2012年11月,,44792,3767,1723,32989,392,1199,2012-11-01,7.089243155027514,5.971261839790462,10.403929451547379,8.23403420769204,46,11,0,0,0,0,0,0.03634544848282761,-3.3146862965198656,0,0,0,0,0,0,0,0,0,1,0,-96,-0.026188834856596177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,,件数【件】,2012001212,,2012年12月,,46365,3692,1807,34536,350,1225,2012-12-01,7.110696122978827,5.857933154483459,10.449757537235314,8.213923595622743,47,12,0,0,0,0,0,0.03547023395876766,-3.339061414256486,0,0,0,0,0,0,0,0,0,0,1,-95,-0.029302757807152524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,,件数【件】,2013000101,,2013年1月,,35256,3129,1492,25247,272,942,2013-01-01,6.848005274576363,5.605802066295998,10.136462615763627,8.048468743668883,48,1,0,0,0,0,0,0.037311363726383336,-3.288457341187264,0,0,0,0,0,0,0,0,0,0,0,-94,-0.11863263950161418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,,件数【件】,2013000202,,2013年2月,,35915,3779,1718,24920,294,1045,2013-02-01,6.951772164398911,5.683579767338681,10.123425972901389,8.237214703349489,49,2,0,0,0,0,0,0.04193418940609952,-3.171653808502478,1,0,0,0,0,0,0,0,0,0,0,-93,0.017279623762957108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,,件数【件】,2013000303,,2013年3月,,42310,4025,2036,30165,307,1112,2013-03-01,7.013915474810528,5.726847747587197,10.314437590874862,8.300280189852664,50,3,0,0,0,0,0,0.03686391513343279,-3.3005221160643345,0,1,0,0,0,0,0,0,0,0,0,-92,0.0717054854818926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,,件数【件】,2013000404,,2013年4月,,58692,4738,2213,43245,374,1376,2013-04-01,7.226936018493289,5.924255797414532,10.674636898740612,8.463370384718731,51,4,0,0,0,0,0,0.0318187073650133,-3.4477008802473232,0,0,1,0,0,0,0,0,0,0,0,-91,-0.08943269668381237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
